"seat_section","survival_status"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"front","non_survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
